PLAYER_ID,PLAYER,TEAM,GP,MIN,PTS,REB,AST,FGM,FGA,FG3M,FG3A,FTM,FTA,Month,Season,USG_Pct,AST_Pct,TS_Pct,PIE,TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,FRONT_CT_TOUCHES,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,Isolation_Freq,Transition_Freq,PnR_Handler_Freq,RollMan_Freq,PostUp_Freq,SpotUp_Freq,Handoff_Freq,Cut_Freq,OffScreen_Freq,Putbacks_Freq,DFG_Rim_Pct,FGM_Pct_UAST,FGM_AST_Pct,Unassisted_FG_Pct,ThreePt_Rate,MPG,Height,Weight,Height_Inches
1626157,Karl-Anthony Towns,NYK,12,31.8,22.3,11.3,2.3,7.3,13.8,1.9,4.3,5.9,6.8,december,2025-26,24.9,10.6,66.3,15.6,48.3,1.8,2.2,33.6,2.3,2.4,4.6,10.0,15.2,1.6,13.8,11.1,19.9,1.9,5.9,2.3,12.6,69.8,34.5,65.5,34.5,31.15942028985507,31.8,7-0,248.0,84
203924,Jerami Grant,POR,7,33.9,22.3,5.6,3.3,7.1,17.1,3.3,8.6,4.7,5.1,december,2025-26,24.9,16.1,57.4,11.1,55.6,2.8,3.04,35.3,0.6,0.6,1.6,10.7,16.2,13.9,2.2,2.0,35.4,4.8,4.6,4.2,2.4,66.7,20.0,80.0,20.0,50.29239766081871,33.9,6-7,213.0,79
1628401,Derrick White,BOS,12,34.2,22.3,4.8,5.3,7.7,17.1,4.2,10.9,2.8,3.0,december,2025-26,26.3,22.4,60.5,13.9,80.3,5.6,4.15,32.0,0.1,0.0,0.8,4.7,10.8,35.1,1.6,,25.9,9.5,1.3,5.1,1.7,47.5,48.9,51.1,48.9,63.74269005847953,34.2,6-4,190.0,76
1629630,Ja Morant,MEM,5,26.7,22.2,2.6,6.8,8.2,16.2,1.2,2.8,4.6,5.6,december,2025-26,30.9,43.0,59.5,15.4,66.8,5.5,4.96,25.2,0.4,0.4,1.0,14.1,19.6,40.4,,,11.0,5.0,2.4,,,53.8,73.2,26.8,73.2,17.28395061728395,26.7,6-2,174.0,74
1641705,Victor Wembanyama,SAS,9,23.2,21.9,10.1,2.6,7.6,13.3,1.2,3.0,5.6,6.8,december,2025-26,33.1,18.4,67.1,23.8,46.9,1.9,2.37,29.6,4.2,1.7,6.4,14.5,16.8,6.7,8.2,11.7,13.5,2.6,8.6,7.5,6.1,54.3,33.8,66.2,33.8,22.55639097744361,23.2,7-4,235.0,88
2544,LeBron James,LAL,11,33.0,21.6,4.8,5.9,8.0,16.1,1.5,5.0,4.1,5.9,december,2025-26,27.5,29.4,57.9,13.6,67.5,3.5,3.11,41.1,3.5,2.3,2.1,12.8,24.5,12.5,3.1,12.1,12.6,,5.7,7.5,1.9,63.6,51.1,48.9,51.1,31.05590062111801,33.0,6-9,250.0,81
1630559,Austin Reaves,LAL,7,31.8,21.6,3.9,5.0,6.9,14.6,2.6,6.9,5.3,6.3,december,2025-26,28.0,24.6,62.2,11.2,66.6,5.6,5.05,23.4,0.1,0.0,0.6,13.5,15.8,35.6,,,14.0,5.6,,5.6,,67.6,70.8,29.2,70.8,47.26027397260275,31.8,6-5,197.0,77
1630530,Trey Murphy III,NOP,14,35.2,21.5,6.0,3.8,7.9,14.9,2.4,6.0,3.3,3.7,december,2025-26,20.7,14.8,65.2,12.6,57.4,2.5,2.62,28.5,0.9,0.0,3.6,6.6,20.1,16.5,2.1,,23.4,9.4,8.3,7.1,3.2,65.3,23.4,76.6,23.4,40.26845637583892,35.2,6-8,206.0,80
1628415,Dillon Brooks,PHX,12,30.6,21.4,3.0,1.6,8.1,17.4,2.3,6.4,2.9,3.8,december,2025-26,27.5,8.4,56.2,8.8,41.3,2.3,3.4,24.1,0.6,1.8,0.5,9.3,14.6,19.9,1.5,9.9,31.8,2.8,1.7,2.8,2.4,66.7,53.6,46.4,53.6,36.781609195402304,30.6,6-7,225.0,79
1630163,LaMelo Ball,CHA,10,26.8,21.4,4.0,8.0,7.2,15.9,4.4,9.3,2.6,3.0,december,2025-26,31.8,45.5,62.1,14.6,70.8,5.7,4.79,29.8,0.2,0.0,0.5,12.2,12.8,39.4,1.6,,19.4,6.5,,1.7,2.0,41.2,48.6,51.4,48.6,58.490566037735846,26.8,6-7,180.0,79
203944,Julius Randle,MIN,14,34.0,21.3,6.2,5.6,7.1,15.6,1.2,4.1,5.8,7.0,december,2025-26,25.3,24.8,57.1,12.4,63.4,3.3,3.14,42.4,2.6,3.4,3.6,15.8,16.5,9.4,7.3,10.1,21.1,2.4,5.0,3.2,5.4,57.4,42.0,58.0,42.0,26.282051282051285,34.0,6-9,250.0,81
203076,Anthony Davis,DAL,10,30.1,21.2,11.8,2.9,9.2,17.8,0.7,1.9,2.1,3.1,december,2025-26,28.6,14.3,55.3,16.3,57.3,2.2,2.28,36.6,5.2,3.8,8.3,11.5,10.3,5.8,19.3,12.5,9.8,,8.8,,14.5,45.6,39.1,60.9,39.1,10.674157303370785,30.1,6-10,253.0,82
1641706,Brandon Miller,CHA,11,33.2,21.0,4.9,3.5,7.5,18.7,2.8,8.2,3.1,3.7,december,2025-26,27.9,16.5,51.6,8.4,64.1,3.6,3.35,37.1,1.1,0.5,1.4,10.8,16.1,20.6,9.6,2.7,20.2,9.0,,3.4,,47.4,36.1,63.9,36.1,43.85026737967914,33.2,6-7,200.0,79
1642851,Kon Knueppel,CHA,12,32.5,20.8,4.2,4.7,7.3,14.5,4.0,8.7,2.3,2.6,december,2025-26,23.1,21.7,66.6,11.8,59.2,2.7,2.71,36.5,0.5,0.1,1.1,,19.0,15.5,9.3,,28.7,10.0,1.7,6.8,3.4,59.0,27.6,72.4,27.6,60.0,32.5,6-6,215.0,78
1629027,Trae Young,WAS,5,28.2,20.8,1.0,10.0,6.0,13.0,2.6,6.6,6.2,6.8,december,2025-26,26.0,44.2,65.0,12.4,70.6,5.4,4.62,28.8,0.0,0.0,0.0,12.0,20.4,39.3,,,8.4,10.5,,,,73.9,40.0,60.0,40.0,50.76923076923077,28.2,6-2,164.0,74
1629638,Nickeil Alexander-Walker,ATL,14,32.8,20.7,3.3,2.6,7.3,16.9,3.4,8.7,2.8,3.3,december,2025-26,24.1,11.3,56.6,8.3,60.5,3.1,3.09,28.9,0.4,0.0,1.1,2.9,27.3,18.8,2.9,,22.7,7.1,2.9,9.1,1.3,68.2,26.5,73.5,26.5,51.4792899408284,32.8,6-5,205.0,77
1630217,Desmond Bane,ORL,14,35.2,20.2,4.8,4.7,7.5,16.7,1.9,5.1,3.3,3.5,december,2025-26,23.3,20.2,55.4,10.1,66.6,3.9,3.49,36.2,0.6,0.0,1.4,7.0,19.3,25.5,,,17.4,7.4,4.1,9.1,3.8,63.5,41.9,58.1,41.9,30.53892215568862,35.2,6-6,215.0,78
1629645,Kevin Porter Jr.,MIL,13,35.8,19.9,5.8,8.0,6.8,14.5,2.1,5.5,4.2,5.0,december,2025-26,24.8,35.5,59.8,14.2,86.2,7.4,5.14,34.5,0.5,0.1,1.1,9.8,13.6,45.2,,2.4,16.0,5.5,,,,48.4,61.8,38.2,61.8,37.93103448275862,35.8,6-5,203.0,77
1628368,De'Aaron Fox,SAS,13,31.4,19.8,3.8,5.5,7.2,15.5,2.2,6.0,3.2,4.3,december,2025-26,24.7,25.6,56.9,11.3,70.1,5.2,4.47,25.5,0.6,0.0,0.8,10.1,22.8,29.1,,,18.1,6.4,2.0,3.7,1.7,64.3,67.7,32.3,67.7,38.70967741935484,31.4,6-3,185.0,75
203468,CJ McCollum,ATL,14,32.6,19.5,3.6,4.1,7.1,15.8,2.5,7.3,2.7,3.4,december,2025-26,24.0,18.8,56.5,9.8,64.2,4.9,4.6,28.6,0.7,0.0,0.6,8.8,18.2,31.4,,,17.8,9.7,,6.3,,62.7,57.0,43.0,57.0,46.202531645569614,32.6,6-3,190.0,75
1641708,Amen Thompson,HOU,13,37.3,19.2,7.9,5.4,7.6,13.5,0.2,1.8,3.8,4.6,december,2025-26,20.1,19.8,62.1,13.0,70.3,5.2,4.47,25.7,1.2,0.0,7.2,9.4,21.4,23.0,,,13.2,2.9,17.8,,5.9,60.5,49.5,50.5,49.5,13.333333333333334,37.3,6-7,200.0,79
1641710,Anthony Black,ORL,14,33.1,18.9,5.9,4.5,6.8,15.3,1.9,5.4,3.5,4.7,december,2025-26,24.7,20.3,54.5,10.5,64.5,3.5,3.27,35.8,0.6,0.4,1.9,4.4,27.4,21.8,,,25.5,4.7,3.6,1.9,2.7,61.8,35.8,64.2,35.8,35.294117647058826,33.1,6-7,200.0,79
1631094,Paolo Banchero,ORL,12,33.7,18.9,8.4,5.2,6.6,15.5,0.8,3.4,5.0,6.8,december,2025-26,26.1,23.1,51.2,11.7,75.6,4.2,3.36,38.2,2.4,2.8,3.7,14.7,19.8,19.4,5.2,9.3,15.4,2.6,4.7,3.6,2.6,57.3,43.0,57.0,43.0,21.935483870967744,33.7,6-10,250.0,82
202710,Jimmy Butler III,GSW,11,31.4,18.7,5.3,4.5,5.8,11.7,0.7,2.0,6.4,7.3,december,2025-26,21.9,21.1,62.7,13.3,62.3,3.7,3.58,39.5,0.8,1.3,5.1,17.7,17.2,13.1,2.7,6.1,14.0,1.7,12.1,2.4,7.9,69.2,40.6,59.4,40.6,17.094017094017094,31.4,6-6,230.0,78
201942,DeMar DeRozan,SAC,12,33.3,18.7,4.3,4.0,6.8,13.3,0.8,2.3,4.4,5.0,december,2025-26,20.1,17.9,60.4,12.6,44.3,3.1,4.14,27.1,1.8,2.1,1.0,19.9,10.0,17.6,1.7,12.0,19.1,6.1,3.9,4.6,1.7,71.7,55.6,44.4,55.6,17.293233082706767,33.3,6-6,220.0,78
1642264,Stephon Castle,SAS,11,28.9,18.6,3.8,6.4,6.5,13.3,1.3,4.4,4.5,5.9,december,2025-26,27.6,32.0,58.7,10.3,66.4,4.8,4.37,26.5,0.5,0.2,1.7,8.4,22.1,28.3,,,20.5,3.7,3.2,2.3,4.0,78.0,59.2,40.8,59.2,33.08270676691729,28.9,6-6,215.0,78
1630591,Jalen Suggs,ORL,7,29.1,18.6,3.1,4.4,7.0,15.4,2.3,7.3,2.3,3.1,december,2025-26,26.5,22.1,55.2,10.4,66.4,3.8,3.43,28.4,0.1,0.3,1.3,6.6,24.5,25.2,,,20.4,7.3,,,4.0,64.7,42.9,57.1,42.9,47.4025974025974,29.1,6-5,205.0,77
1628991,Jaren Jackson Jr.,MEM,12,30.8,18.4,6.7,2.3,6.8,14.5,1.5,4.2,3.3,4.6,december,2025-26,24.6,11.0,55.8,11.3,48.3,2.0,2.45,28.5,0.9,3.6,3.3,11.1,15.3,2.1,9.7,19.8,26.4,1.5,3.4,,3.9,48.0,36.6,63.4,36.6,28.965517241379313,30.8,6-10,242.0,82
1631096,Chet Holmgren,OKC,12,27.4,18.3,7.9,1.3,7.0,11.8,1.5,3.3,2.8,3.7,december,2025-26,23.4,6.8,68.6,15.4,41.0,1.5,2.21,22.0,2.3,1.1,4.8,7.8,16.0,2.8,14.1,6.5,19.7,,13.4,4.3,9.6,47.1,28.6,71.4,28.6,27.966101694915253,27.4,7-1,208.0,85
1629636,Darius Garland,CLE,12,31.6,18.3,2.6,6.9,6.5,15.0,2.4,6.9,2.9,3.3,december,2025-26,24.9,31.9,55.7,10.2,70.8,5.3,4.47,28.6,0.1,0.0,0.6,6.7,16.2,41.8,,,17.1,5.4,3.1,2.9,,58.7,59.0,41.0,59.0,46.0,31.6,6-1,192.0,73
1630567,Scottie Barnes,TOR,14,35.3,17.9,9.6,5.8,7.2,14.6,1.0,3.5,2.5,3.1,december,2025-26,22.1,24.9,55.9,14.1,74.9,3.3,2.62,39.4,3.1,2.6,5.5,7.9,21.7,13.1,5.7,10.7,19.7,2.2,9.3,1.5,5.0,56.3,35.6,64.4,35.6,23.972602739726028,35.3,6-8,237.0,80
1631114,Jalen Williams,OKC,13,29.5,17.8,5.2,5.5,6.9,14.7,0.9,3.1,3.0,3.6,december,2025-26,26.1,26.2,54.6,13.6,58.8,4.1,4.19,23.5,0.5,0.0,1.2,14.8,21.0,36.0,,,16.9,3.0,4.3,,,60.0,64.4,35.6,64.4,21.08843537414966,29.5,6-5,211.0,77
1630180,Saddiq Bey,NOP,14,32.1,17.6,5.7,2.4,6.4,14.5,1.1,4.7,3.7,3.9,december,2025-26,20.7,9.8,54.4,10.4,41.6,1.9,2.67,28.5,1.0,2.1,2.6,6.5,19.0,7.8,2.2,13.8,28.5,6.0,4.9,1.9,6.7,60.9,41.1,58.9,41.1,32.41379310344828,32.1,6-8,215.0,80
1630581,Josh Giddey,CHI,13,31.2,17.5,7.5,8.6,6.1,13.2,1.9,5.1,3.5,4.4,december,2025-26,24.7,38.8,58.1,14.1,91.1,5.7,3.76,37.2,1.1,0.2,1.2,5.0,22.8,38.8,,,16.0,4.5,4.3,,,66.7,53.2,46.8,53.2,38.63636363636363,31.2,6-7,214.0,79
1629673,Jordan Poole,NOP,9,25.8,17.2,2.2,3.2,5.2,13.1,2.2,8.4,4.6,5.1,december,2025-26,24.5,17.1,56.1,10.6,49.6,3.4,4.13,21.4,0.1,0.0,0.3,7.9,19.9,30.6,,,14.3,12.9,,5.4,,61.1,42.6,57.4,42.6,64.12213740458016,25.8,6-4,194.0,76
1629614,Andrew Nembhard,IND,14,32.1,17.1,2.9,7.1,6.4,14.3,1.7,4.6,2.6,3.3,december,2025-26,24.0,36.5,54.5,11.1,87.4,6.2,4.23,35.6,0.3,0.2,0.9,8.9,14.8,38.5,,,21.4,7.1,,,,65.6,61.1,38.9,61.1,32.16783216783216,32.1,6-4,191.0,76
202331,Paul George,PHI,10,31.5,17.1,5.4,3.3,5.5,13.8,3.1,7.1,3.0,3.1,december,2025-26,22.1,16.3,56.4,10.8,68.0,3.5,3.12,31.6,0.6,1.0,0.5,18.4,12.4,14.2,,5.5,22.9,3.2,,12.4,,65.0,47.3,52.7,47.3,51.449275362318836,31.5,6-8,220.0,80
1642845,VJ Edgecombe,PHI,11,33.5,17.1,5.0,3.8,6.3,14.5,2.5,6.3,2.1,2.5,december,2025-26,20.6,18.4,54.9,9.5,69.6,4.1,3.57,34.5,0.5,0.0,1.8,8.3,20.3,21.9,3.4,,27.2,4.2,3.3,2.5,3.9,66.0,31.9,68.1,31.9,43.44827586206896,33.5,6-4,180.0,76
1629632,Coby White,CHI,11,26.9,16.9,3.3,4.0,5.4,12.1,1.8,5.8,4.4,5.5,december,2025-26,26.2,20.3,58.2,8.9,49.4,3.2,3.88,25.7,0.5,0.0,0.3,7.7,29.3,29.6,,,20.9,3.1,,2.6,,75.8,55.9,44.1,55.9,47.93388429752066,26.9,6-4,210.0,76
1630193,Immanuel Quickley,TOR,13,32.3,16.8,3.8,6.2,5.3,13.3,2.5,7.2,3.7,4.1,december,2025-26,21.8,27.6,55.5,11.1,74.6,5.6,4.52,30.5,0.6,0.0,0.8,6.1,28.1,20.9,,,25.4,6.4,1.9,4.1,1.4,66.0,37.7,62.3,37.7,54.13533834586466,32.3,6-2,190.0,74
1631095,Jabari Smith Jr.,HOU,13,36.0,16.8,7.5,2.0,6.2,12.9,2.5,6.5,2.0,2.5,december,2025-26,18.1,7.4,59.9,9.5,52.1,2.0,2.25,25.1,1.3,0.7,3.1,5.6,19.2,4.7,5.3,5.8,36.8,3.9,7.5,2.5,5.4,64.0,25.0,75.0,25.0,50.3875968992248,36.0,6-11,220.0,83
1631170,Jaime Jaquez Jr.,MIA,13,29.5,16.8,4.1,4.0,6.8,13.0,0.6,1.8,2.6,3.5,december,2025-26,23.1,20.3,57.6,10.3,65.5,3.5,3.2,30.7,1.1,0.6,2.0,14.8,29.4,5.3,,5.7,26.6,,5.8,,4.0,53.3,47.7,52.3,47.7,13.846153846153847,29.5,6-6,225.0,78
1630168,Onyeka Okongwu,ATL,14,33.8,16.6,8.4,3.9,6.2,13.6,1.9,5.7,2.4,2.9,december,2025-26,19.8,16.4,55.8,10.0,60.5,1.5,1.51,39.8,2.9,0.6,6.2,1.6,15.5,2.1,11.6,6.9,28.0,3.2,11.2,3.4,7.5,63.8,26.4,73.6,26.4,41.911764705882355,33.8,6-10,240.0,82
1626171,Bobby Portis,MIL,13,26.7,16.5,7.6,1.7,6.5,12.9,2.5,5.2,1.2,1.5,december,2025-26,23.6,11.3,60.8,15.7,53.4,1.7,1.88,31.2,1.1,3.1,2.8,3.2,11.0,,15.8,19.8,31.1,,6.6,,5.8,60.7,23.8,76.2,23.8,40.310077519379846,26.7,6-9,250.0,81
1628969,Mikal Bridges,NYK,14,35.5,16.5,4.6,4.4,6.9,13.1,2.4,5.8,0.4,0.5,december,2025-26,16.9,17.1,61.7,10.8,59.1,2.6,2.65,32.1,1.1,0.2,2.6,2.3,25.3,9.1,3.4,2.3,36.2,6.3,5.0,4.8,2.7,65.8,19.8,80.2,19.8,44.274809160305345,35.5,6-6,209.0,78
1628389,Bam Adebayo,MIA,11,31.7,16.4,10.8,2.4,6.4,13.2,0.9,3.4,2.7,4.0,december,2025-26,21.7,10.9,54.8,12.7,56.9,2.2,2.34,29.2,2.8,2.3,4.0,8.0,20.2,,9.1,11.3,30.1,,7.1,2.4,6.5,64.9,35.7,64.3,35.7,25.757575757575758,31.7,6-9,255.0,81
1631221,Collin Gillespie,PHX,12,31.4,16.3,4.5,5.4,5.8,12.8,3.3,7.6,1.3,1.3,december,2025-26,19.8,23.6,60.5,12.2,67.3,4.3,3.84,28.2,0.7,0.0,1.2,3.3,16.4,33.5,,,22.7,7.6,2.2,7.0,2.0,67.3,40.0,60.0,40.0,59.374999999999986,31.4,6-1,195.0,73
1631105,Jalen Duren,DET,13,28.2,16.2,9.5,1.5,7.0,11.3,0.0,0.0,2.2,3.6,december,2025-26,20.9,7.8,62.9,13.5,46.7,1.6,2.0,23.2,4.5,0.9,9.3,8.9,12.2,3.2,14.9,8.7,6.8,,20.0,,16.4,53.5,40.7,59.3,40.7,0.0,28.2,6-10,250.0,82
201566,Russell Westbrook,SAC,12,30.1,16.2,5.8,7.5,6.2,14.4,1.9,5.8,1.9,2.8,december,2025-26,25.7,38.1,51.6,11.7,74.3,5.9,4.76,30.4,0.3,0.4,2.2,13.4,18.3,25.8,,5.1,26.7,,2.2,,2.8,68.8,63.5,36.5,63.5,40.27777777777777,30.1,6-4,200.0,76
1631097,Bennedict Mathurin,IND,14,32.0,16.1,5.4,1.9,5.1,12.4,2.1,6.1,3.8,4.0,december,2025-26,21.3,9.5,56.9,8.5,53.4,2.2,2.43,31.5,1.4,0.0,2.0,9.0,22.3,27.0,,,17.2,5.2,7.6,5.7,,58.0,38.0,62.0,38.0,49.19354838709677,32.0,6-5,210.0,77
1630596,Evan Mobley,CLE,9,29.9,16.0,8.7,3.8,6.4,12.8,0.6,3.0,2.6,3.1,december,2025-26,21.3,17.6,56.6,13.0,60.8,2.1,2.09,32.2,2.3,1.9,7.1,4.7,16.0,9.5,14.3,8.0,17.9,1.6,13.8,2.7,6.5,46.9,32.8,67.2,32.8,23.4375,29.9,6-11,215.0,83
1630202,Payton Pritchard,BOS,12,33.7,16.0,4.8,5.8,6.1,14.4,2.4,7.8,1.4,1.7,december,2025-26,20.7,23.6,52.8,11.1,68.7,4.9,4.32,27.9,0.3,0.0,1.2,12.8,16.2,25.6,1.9,,26.2,6.4,,5.1,1.8,56.4,63.0,37.0,63.0,54.166666666666664,33.7,6-1,195.0,73
1642285,Cam Spencer,MEM,11,28.4,15.9,3.2,7.1,5.2,9.5,3.0,5.7,2.5,2.6,december,2025-26,17.6,34.2,74.9,14.8,69.1,4.1,3.59,34.3,0.4,0.0,0.6,3.0,15.9,36.1,,,21.9,4.0,,10.2,,65.8,40.4,59.6,40.4,60.0,28.4,6-3,205.0,75
1630583,Santi Aldama,MEM,12,31.2,15.8,6.8,2.9,5.9,12.1,2.1,5.5,1.9,2.8,december,2025-26,19.0,13.1,59.4,10.6,63.0,1.9,1.8,34.4,1.3,0.3,3.5,,22.8,2.3,8.8,4.1,40.1,,6.8,,7.0,61.3,14.1,85.9,14.1,45.45454545454546,31.2,7-0,215.0,84
1642281,Jaylon Tyson,CLE,14,28.8,15.8,6.7,2.1,6.4,11.5,1.7,3.9,1.4,1.7,december,2025-26,19.5,10.4,64.4,10.8,42.6,1.5,2.13,23.6,2.1,0.0,4.1,,21.6,5.4,8.2,,34.7,2.6,9.6,,7.6,51.2,24.7,75.3,24.7,33.91304347826087,28.8,6-6,215.0,78
1628970,Miles Bridges,CHA,12,30.7,15.7,6.0,4.1,5.9,13.8,1.4,5.3,2.4,3.1,december,2025-26,22.4,19.9,51.6,10.6,54.9,2.5,2.79,32.1,0.7,0.9,2.3,9.0,16.5,14.9,7.4,4.9,29.8,7.2,3.2,,2.1,52.6,35.2,64.8,35.2,38.405797101449274,30.7,6-7,225.0,79
202696,Nikola Vučević,CHI,14,29.4,15.6,7.8,3.1,6.7,13.4,1.6,4.4,0.6,0.9,december,2025-26,21.2,15.2,56.5,11.9,61.3,1.5,1.43,44.6,4.1,3.2,6.4,,12.5,,28.8,16.1,15.2,,10.0,3.6,7.6,67.0,16.0,84.0,16.0,32.83582089552239,29.4,6-9,265.0,81
1631157,Ryan Rollins,MIL,13,29.7,15.6,4.5,5.6,5.8,12.8,2.3,5.6,1.6,2.2,december,2025-26,22.7,28.5,56.5,11.2,64.2,4.6,4.28,29.2,0.2,0.0,0.6,7.3,19.3,39.6,,,18.2,5.3,,,1.8,62.0,63.2,36.8,63.2,43.74999999999999,29.7,6-3,180.0,75
1630230,Naji Marshall,DAL,13,31.0,15.5,4.1,2.9,6.3,10.5,0.8,2.5,2.1,2.6,december,2025-26,17.2,12.2,66.9,9.5,39.5,1.7,2.61,21.6,1.5,0.0,2.1,5.6,31.6,10.9,3.9,,29.1,,6.0,2.4,2.4,61.9,35.4,64.6,35.4,23.809523809523807,31.0,6-6,220.0,78
1642875,Maxime Raynaud,SAC,12,30.6,15.5,9.3,1.4,6.7,11.6,0.4,1.0,1.8,2.4,december,2025-26,19.2,7.3,61.3,11.6,48.5,1.2,1.42,26.8,4.8,0.8,10.3,,7.9,,30.1,7.6,9.1,,26.9,,10.5,64.7,13.7,86.3,13.7,8.620689655172415,30.6,7-1,250.0,85
1629675,Naz Reid,MIN,14,29.2,15.4,7.1,2.9,5.5,12.6,2.9,7.9,1.6,1.8,december,2025-26,20.5,14.8,57.8,12.4,56.3,1.7,1.77,26.8,0.9,0.9,1.4,3.8,17.2,4.8,9.1,8.1,30.7,4.7,3.6,8.4,4.3,63.8,24.7,75.3,24.7,62.698412698412696,29.2,6-9,264.0,81
1642907,Cedric Coward,MEM,11,27.5,15.4,7.5,3.4,5.9,11.6,1.2,4.3,2.4,2.9,december,2025-26,21.5,18.6,59.5,13.3,60.5,2.9,2.88,27.8,0.7,0.1,2.6,2.4,27.0,16.5,,,27.2,4.2,4.8,5.2,6.5,49.0,47.7,52.3,47.7,37.06896551724138,27.5,6-5,206.0,77
1641824,Matas Buzelis,CHI,14,26.5,15.4,4.6,1.6,5.6,10.7,1.8,5.1,2.3,3.0,december,2025-26,20.7,8.4,63.8,9.6,45.4,2.0,2.58,21.9,0.9,0.1,1.9,4.1,27.9,19.6,1.6,,29.8,2.6,6.5,,3.6,62.1,35.4,64.6,35.4,47.66355140186916,26.5,6-8,196.0,80
203952,Andrew Wiggins,MIA,12,31.4,15.3,4.9,3.1,6.1,12.6,2.1,4.3,1.1,1.5,december,2025-26,19.2,12.9,57.9,9.6,44.7,2.0,2.65,30.1,0.3,1.2,2.2,10.9,22.1,7.6,,6.8,32.5,2.0,3.8,2.5,7.8,60.0,43.8,56.2,43.8,34.12698412698413,31.4,6-6,197.0,78
1641730,Noah Clowney,BKN,11,29.9,15.1,4.7,2.4,4.6,11.4,2.5,7.0,3.4,4.0,december,2025-26,21.9,11.6,57.5,8.2,44.5,1.6,2.19,25.5,0.9,0.0,1.0,4.6,18.6,4.4,3.9,,41.8,10.3,2.6,4.6,2.4,64.1,17.6,82.4,17.6,61.40350877192983,29.9,6-10,210.0,82
1642852,Derik Queen,NOP,14,29.2,15.0,8.4,5.0,5.8,11.0,0.4,1.2,3.1,4.1,december,2025-26,21.9,23.3,58.6,12.4,61.4,3.1,3.04,32.7,2.0,1.4,3.4,18.6,19.6,7.2,8.9,6.3,11.2,,8.5,,9.7,58.0,61.7,38.3,61.7,10.909090909090908,29.2,6-9,250.0,81
203501,Tim Hardaway Jr.,DEN,14,30.0,14.8,2.9,1.5,5.1,11.1,2.9,7.6,1.7,1.9,december,2025-26,17.6,6.7,61.7,7.9,36.0,1.1,1.79,21.6,0.5,0.0,0.6,2.2,21.3,5.7,3.2,,32.4,12.1,2.8,15.8,,77.5,15.5,84.5,15.5,68.46846846846847,30.0,6-5,205.0,77
1628384,OG Anunoby,NYK,11,33.5,14.5,5.3,1.9,4.8,11.7,1.5,5.3,3.4,4.0,december,2025-26,19.5,7.4,53.9,7.0,44.5,1.4,1.95,26.6,0.5,0.5,2.4,5.9,22.4,5.9,3.0,2.8,38.2,4.8,5.3,3.4,4.4,54.9,17.0,83.0,17.0,45.2991452991453,33.5,6-7,240.0,79
1642377,Jaylen Wells,MEM,12,30.0,14.3,3.8,2.0,4.8,10.8,1.8,4.8,2.9,3.6,december,2025-26,18.7,9.2,58.1,8.4,38.3,1.8,2.89,25.1,0.8,0.1,1.5,3.0,21.5,12.7,,,39.8,3.8,4.8,4.2,3.2,53.3,20.7,79.3,20.7,44.44444444444444,30.0,6-7,,79
1642259,Alex Sarr,WAS,7,25.4,14.3,7.3,2.1,6.0,12.7,1.0,2.9,1.3,1.6,december,2025-26,23.1,14.3,53.3,13.2,47.0,1.7,2.14,29.9,4.6,1.1,6.1,5.3,10.0,,22.6,8.3,21.6,,15.0,,10.5,46.3,31.0,69.0,31.0,22.83464566929134,25.4,7-0,205.0,84
1630540,Miles McBride,NYK,6,26.2,14.2,2.5,2.5,4.3,8.8,3.2,6.8,2.3,2.5,december,2025-26,16.3,11.7,71.3,10.3,37.5,1.5,2.38,21.7,0.3,0.0,0.3,4.7,19.5,14.5,,,38.1,11.5,,3.0,,42.4,26.9,73.1,26.9,77.27272727272727,26.2,6-2,195.0,74
1629023,P.J. Washington,DAL,9,32.5,14.1,7.6,1.3,5.8,11.2,1.0,3.6,1.6,2.2,december,2025-26,17.5,5.6,57.8,10.2,47.1,1.5,1.95,20.6,2.2,0.7,3.2,4.1,20.9,6.3,5.4,6.1,29.9,4.1,8.2,,6.8,59.7,34.6,65.4,34.6,32.142857142857146,32.5,6-7,230.0,79
1642273,Kyshawn George,WAS,11,32.7,13.8,5.0,5.5,5.1,11.4,2.0,5.5,1.6,2.2,december,2025-26,18.7,21.7,56.1,7.5,58.9,3.1,3.13,32.4,0.5,1.0,0.6,6.1,21.1,29.6,,3.4,17.9,7.5,,3.2,2.7,63.1,42.9,57.1,42.9,48.24561403508772,32.7,6-8,200.0,80
203471,Dennis Schröder,SAC,8,24.4,13.8,3.0,5.5,4.1,9.6,1.4,3.5,4.1,4.6,december,2025-26,23.8,37.3,59.0,13.1,62.6,4.9,4.66,25.8,0.3,0.0,0.4,14.8,11.2,36.6,,,23.1,5.2,,,,75.0,60.6,39.4,60.6,36.458333333333336,24.4,6-1,175.0,73
1627826,Ivica Zubac,LAC,8,30.9,13.8,10.3,2.1,5.6,8.9,0.0,0.0,2.5,3.9,december,2025-26,17.4,9.8,65.0,12.4,49.8,1.6,1.94,31.1,5.3,4.9,12.0,,5.5,,18.4,28.3,,,20.1,,20.3,56.8,28.9,71.1,28.9,0.0,30.9,7-0,240.0,84
