PLAYER_ID,PLAYER,TEAM,Season,Month,Archetype,Category,Size,USG_Pct,AST_Pct,ThreePt_Rate,Isolation_Freq,Height_Inches,GP,MPG,PTS
1642268,Isaiah Collier,UTA,2025-26,december,Shot Creator,Scorer,Guard,16.9,44.4,23.72881355932203,12.5,76,13,22.0,7.9
1628436,Luke Kornet,SAS,2025-26,december,Finisher,Finisher,Big,9.5,10.1,0.0,,85,13,24.7,7.9
1642383,Walter Clayton Jr.,UTA,2025-26,december,Finisher,Finisher,Guard,17.5,25.3,51.72413793103448,3.6,76,13,16.9,7.9
1630549,Day'Ron Sharpe,BKN,2025-26,december,Playmaking Big,Big,Big,17.6,28.9,12.76595744680851,3.7,82,11,16.3,7.9
1642347,Jamal Shead,TOR,2025-26,december,Stretch Shooter,Shooter,Guard,18.6,30.6,53.48837209302325,8.2,73,14,23.6,7.9
1642272,Jared McCain,PHI,2025-26,december,Role Player,Role,Guard,18.4,16.5,47.5,9.0,75,12,21.4,7.8
1631222,Jake LaRavia,LAL,2025-26,december,3&D Wing,Wing,Forward,14.4,10.1,44.61538461538461,2.5,79,12,24.4,7.8
1630631,Jose Alvarado,NOP,2025-26,december,Role Player,Role,Guard,13.2,20.9,61.66666666666667,4.2,72,12,23.5,7.8
1641750,Ryan Kalkbrenner,CHA,2025-26,december,Finisher,Finisher,Big,9.6,5.2,2.272727272727273,,85,8,25.5,7.8
1629001,De'Anthony Melton,GSW,2025-26,december,Role Player,Role,Guard,21.7,13.4,47.36842105263158,,74,10,19.4,7.7
1627751,Jakob Poeltl,TOR,2025-26,december,Finisher,Finisher,Big,15.1,10.5,0.0,,84,6,22.4,7.7
1630533,Ziaire Williams,BKN,2025-26,december,3&D Wing,Wing,Forward,15.9,5.6,74.13793103448276,,81,9,20.5,7.7
1630573,Sam Hauser,BOS,2025-26,december,Movement Shooter,Shooter,Forward,14.9,5.6,92.1875,,79,12,20.2,7.6
1642354,KJ Simpson,CHA,2025-26,december,Secondary Ball Handler,Secondary,Guard,23.0,19.2,49.35064935064935,,74,6,19.7,7.5
1631321,Sidy Cissoko,POR,2025-26,december,3&D Wing,Wing,Forward,14.4,9.7,66.12903225806451,,78,14,24.0,7.5
1628392,Isaiah Hartenstein,OKC,2025-26,december,Finisher,Finisher,Big,15.4,7.5,0.0,,84,5,23.3,7.4
1641707,Taylor Hendricks,UTA,2025-26,december,3&D Wing,Wing,Forward,12.9,6.5,58.13953488372093,,81,10,16.2,7.4
1642266,Ja'Kobe Walter,TOR,2025-26,december,3&D Wing,Wing,Guard,13.7,7.5,62.71186440677966,,76,14,20.4,7.4
1641716,Jarace Walker,IND,2025-26,december,3&D Wing,Wing,Forward,17.7,8.0,59.09090909090909,6.4,79,14,19.1,7.4
1642954,Will Richard,GSW,2025-26,december,Finisher,Finisher,Guard,12.4,8.7,68.75,,75,10,21.0,7.3
1641796,Pelle Larsson,MIA,2025-26,december,3&D Wing,Wing,Guard,12.7,17.6,37.735849056603776,5.6,77,7,18.9,7.3
1627936,Alex Caruso,OKC,2025-26,december,3&D Wing,Wing,Guard,16.0,9.2,61.66666666666667,,77,9,18.0,7.2
1629057,Robert Williams III,POR,2025-26,december,Finisher,Finisher,Forward,12.3,9.3,6.976744186046512,,81,9,19.0,7.2
1630598,Aaron Wiggins,OKC,2025-26,december,Stretch Shooter,Shooter,Guard,18.4,7.7,53.96825396825397,6.3,77,11,18.2,7.2
1630188,Jalen Smith,CHI,2025-26,december,3&D Wing,Wing,Forward,14.9,10.5,52.72727272727272,,80,10,18.2,7.1
1641717,Cason Wallace,OKC,2025-26,december,Finisher,Finisher,Guard,11.5,9.3,60.0,4.2,75,13,26.1,7.1
1627747,Caris LeVert,DET,2025-26,december,3&D Wing,Wing,Forward,15.6,17.4,53.96825396825397,6.2,79,12,20.2,7.0
1642860,Will Riley,WAS,2025-26,december,3&D Wing,Wing,Forward,16.4,12.8,36.206896551724135,,81,13,17.9,7.0
1642278,Tyler Kolek,NYK,2025-26,december,Role Player,Role,Guard,17.4,33.9,42.62295081967213,,74,14,17.1,6.9
1630173,Precious Achiuwa,SAC,2025-26,december,Finisher,Finisher,Forward,16.4,9.6,12.6984126984127,,80,12,18.6,6.9
1629726,Garrison Mathews,IND,2025-26,december,Role Player,Role,Guard,13.0,7.6,84.61538461538461,,77,10,15.0,6.9
1629637,Jaxson Hayes,LAL,2025-26,december,Finisher,Finisher,Big,11.8,5.9,0.0,,84,10,16.7,6.9
1630198,Isaiah Joe,OKC,2025-26,december,3&D Wing,Wing,Guard,14.1,12.4,91.30434782608695,,76,9,15.4,6.9
1629731,Dean Wade,CLE,2025-26,december,3&D Wing,Wing,Forward,9.9,9.5,74.54545454545453,,81,14,24.4,6.9
1630696,Dru Smith,MIA,2025-26,december,Finisher,Finisher,Guard,15.3,18.5,43.85964912280701,10.0,74,13,18.6,6.8
1642883,Sion James,CHA,2025-26,december,3&D Wing,Wing,Guard,11.4,9.2,61.53846153846154,,77,13,24.9,6.8
1642867,Collin Murray-Boyles,TOR,2025-26,december,Finisher,Finisher,Forward,16.2,13.8,22.033898305084744,,79,12,19.0,6.8
1642864,Hugo González,BOS,2025-26,december,3&D Wing,Wing,Forward,13.0,3.8,40.81632653061224,,78,12,19.7,6.7
1630534,Ochai Agbaji,TOR,2025-26,december,3&D Wing,Wing,Guard,13.1,7.6,32.758620689655174,,77,12,20.6,6.6
1631323,Simone Fontecchio,MIA,2025-26,december,Movement Shooter,Shooter,Forward,18.7,15.9,67.6923076923077,,79,12,16.9,6.6
203083,Andre Drummond,PHI,2025-26,december,Finisher,Finisher,Big,15.3,9.8,25.454545454545453,,83,11,18.9,6.5
203992,Bogdan Bogdanović,LAC,2025-26,december,Role Player,Role,Guard,17.0,16.5,60.0,,77,7,18.5,6.4
1628379,Luke Kennard,ATL,2025-26,december,Movement Shooter,Shooter,Guard,10.7,14.4,62.79069767441862,,77,13,19.2,6.4
1642920,Kobe Sanders,LAC,2025-26,december,3&D Wing,Wing,Forward,13.7,12.4,42.22222222222222,5.8,80,12,19.7,6.3
1629750,Javonte Green,DET,2025-26,december,3&D Wing,Wing,Guard,14.2,6.5,53.84615384615385,,77,13,16.6,6.3
1629655,Daniel Gafford,DAL,2025-26,december,Finisher,Finisher,Big,14.5,3.4,0.0,,82,9,16.9,6.2
1629611,Terance Mann,BKN,2025-26,december,3&D Wing,Wing,Forward,10.4,20.7,50.0,3.7,78,9,25.6,6.2
1631200,Kris Murray,POR,2025-26,december,3&D Wing,Wing,Forward,9.4,5.8,52.17391304347826,,80,12,27.2,6.0
1630172,Patrick Williams,CHI,2025-26,december,3&D Wing,Wing,Forward,16.8,9.4,45.45454545454545,3.6,78,13,16.3,5.9
1629020,Jarred Vanderbilt,LAL,2025-26,december,3&D Wing,Wing,Forward,11.0,5.9,55.81395348837209,,80,8,20.8,5.9
1628988,Aaron Holiday,HOU,2025-26,december,Role Player,Role,Guard,14.8,7.1,60.86956521739131,,72,12,15.6,5.8
1630182,Josh Green,CHA,2025-26,december,3&D Wing,Wing,Forward,12.9,9.8,77.27272727272727,,78,9,15.5,5.8
1631217,Moussa Diabaté,CHA,2025-26,december,Finisher,Finisher,Big,10.0,8.5,0.0,,82,12,23.9,5.8
1641783,Tristan da Silva,ORL,2025-26,december,3&D Wing,Wing,Forward,14.5,6.5,46.3768115942029,,80,10,22.2,5.7
1629216,Gabe Vincent,LAL,2025-26,december,Movement Shooter,Shooter,Guard,12.1,5.7,72.72727272727273,,74,6,21.2,5.7
1629048,Goga Bitadze,ORL,2025-26,december,Finisher,Finisher,Big,11.0,11.2,2.857142857142857,,83,11,16.7,5.6
1631213,Tyrese Martin,BKN,2025-26,december,3&D Wing,Wing,Forward,17.9,16.5,65.57377049180329,,78,8,17.3,5.6
1629006,Josh Okogie,HOU,2025-26,december,3&D Wing,Wing,Guard,11.1,5.3,51.21951219512195,,76,13,20.3,5.6
1629011,Mitchell Robinson,NYK,2025-26,december,Finisher,Finisher,Big,9.5,8.5,0.0,,84,10,19.9,5.6
1631246,Vince Williams Jr.,MEM,2025-26,december,3&D Wing,Wing,Guard,17.7,18.8,59.70149253731343,,76,6,20.2,5.5
201587,Nicolas Batum,LAC,2025-26,december,3&D Wing,Wing,Forward,8.9,6.5,97.67441860465117,,79,11,23.8,5.5
1641737,Adem Bona,PHI,2025-26,december,Finisher,Finisher,Big,10.0,2.1,7.4074074074074066,,82,9,19.0,5.4
1626145,Tyus Jones,ORL,2025-26,december,Role Player,Role,Guard,10.9,22.2,67.3913043478261,,72,14,20.1,5.4
1630679,Ethan Thompson,IND,2025-26,december,Role Player,Role,Guard,12.6,12.9,71.42857142857142,,76,13,19.5,5.3
1631169,Josh Minott,BOS,2025-26,december,3&D Wing,Wing,Forward,10.7,7.1,74.19354838709677,,80,9,16.7,5.2
203500,Steven Adams,HOU,2025-26,december,Finisher,Finisher,Big,12.5,6.6,0.0,,83,10,21.8,5.2
1642345,Oso Ighodaro,PHX,2025-26,december,Finisher,Finisher,Big,10.3,11.1,0.0,8.5,83,12,23.0,5.2
1642857,Kasparas Jakučionis,MIA,2025-26,december,Role Player,Role,Guard,13.7,8.2,57.777777777777786,,77,8,15.6,5.1
1642346,Ryan Dunn,PHX,2025-26,december,3&D Wing,Wing,Forward,14.8,11.0,39.28571428571429,,79,10,20.3,5.1
1642962,Drake Powell,BKN,2025-26,december,3&D Wing,Wing,Guard,14.4,17.0,62.5,8.3,77,8,15.3,5.0
1642928,Dylan Cardwell,SAC,2025-26,december,Finisher,Finisher,Big,9.0,8.1,0.0,,82,6,21.5,5.0
1630543,Isaiah Jackson,IND,2025-26,december,Finisher,Finisher,Forward,15.0,3.8,0.0,,80,9,15.8,5.0
1630579,Jericho Sims,MIL,2025-26,december,Finisher,Finisher,Big,9.2,4.1,0.0,,82,12,21.0,5.0
1629618,Jalen Pickett,DEN,2025-26,december,Role Player,Role,Guard,13.4,19.2,62.79069767441862,8.5,74,10,16.1,4.5
1641763,Julian Phillips,CHI,2025-26,december,Role Player,Role,Forward,10.7,4.8,59.45945945945946,,78,6,15.5,4.5
1631165,Keon Ellis,SAC,2025-26,december,3&D Wing,Wing,Guard,13.0,6.0,66.03773584905662,,76,11,18.7,4.5
1628366,Lonzo Ball,CLE,2025-26,december,3&D Wing,Wing,Guard,11.2,18.8,76.59574468085107,,77,9,22.6,4.0
1631119,Jaylin Williams,OKC,2025-26,december,3&D Wing,Wing,Forward,12.1,16.3,75.0,,81,5,19.4,3.6
1641854,Craig Porter Jr.,CLE,2025-26,december,Role Player,Role,Guard,9.7,19.3,27.27272727272728,,73,12,15.9,3.6
203939,Dwight Powell,DAL,2025-26,december,Finisher,Finisher,Big,8.5,8.0,0.0,,82,8,16.4,3.5
201144,Mike Conley,MIN,2025-26,december,Role Player,Role,Guard,11.6,16.8,80.48780487804879,,73,9,17.6,3.3
203914,Gary Harris,MIL,2025-26,december,3&D Wing,Wing,Guard,7.1,4.5,60.86956521739131,,76,11,17.1,3.3
1631132,Christian Koloko,ATL,2025-26,december,Role Player,Role,Big,4.8,6.0,0.0,,83,5,18.6,2.0
1629029,Luka Dončić,LAL,2025-26,january,Primary Initiator,Primary,Forward,35.5,40.2,42.727272727272734,16.0,80,12,36.8,33.2
1628983,Shai Gilgeous-Alexander,OKC,2025-26,january,Primary Initiator,Primary,Forward,33.4,28.4,21.73913043478261,26.3,78,11,33.8,32.8
1630162,Anthony Edwards,MIN,2025-26,january,Primary Initiator,Primary,Guard,32.0,16.6,41.37931034482759,23.4,76,9,35.8,31.1
1627759,Jaylen Brown,BOS,2025-26,january,Primary Initiator,Primary,Forward,38.1,22.4,29.01960784313726,20.6,78,12,36.2,30.7
1628374,Lauri Markkanen,UTA,2025-26,january,Finisher,Finisher,Big,28.0,9.7,34.285714285714285,4.0,85,5,38.4,29.4
1630166,Deni Avdija,POR,2025-26,january,Primary Initiator,Primary,Forward,31.9,33.3,35.911602209944746,14.0,80,8,33.6,29.0
1627750,Jamal Murray,DEN,2025-26,january,Primary Initiator,Primary,Guard,31.2,43.1,34.78260869565218,14.6,76,9,36.4,29.0
202695,Kawhi Leonard,LAC,2025-26,january,Primary Initiator,Primary,Forward,34.0,20.3,44.72361809045226,16.5,78,9,32.7,28.9
1630530,Trey Murphy III,NOP,2025-26,january,Stretch Shooter,Shooter,Forward,26.1,16.2,58.76288659793815,6.6,80,10,36.7,28.2
203954,Joel Embiid,PHI,2025-26,january,Shot Creator,Scorer,Big,32.4,20.3,18.539325842696627,12.3,84,11,34.0,28.2
1630178,Tyrese Maxey,PHI,2025-26,january,Shot Creator,Scorer,Guard,27.6,26.0,38.13953488372093,14.5,74,13,38.8,27.9
201142,Kevin Durant,HOU,2025-26,january,Shot Creator,Scorer,Big,26.9,21.8,38.0,20.8,83,13,38.8,27.8
1628378,Donovan Mitchell,CLE,2025-26,january,Primary Initiator,Primary,Guard,31.1,31.2,45.02369668246445,11.4,74,11,35.2,27.5
203507,Giannis Antetokounmpo,MIL,2025-26,january,Primary Initiator,Primary,Big,31.8,32.5,7.092198581560284,10.9,83,10,30.2,26.1
1626164,Devin Booker,PHX,2025-26,january,Primary Initiator,Primary,Guard,31.3,30.0,28.64864864864865,14.0,77,11,33.3,25.3
201935,James Harden,LAC,2025-26,january,Primary Initiator,Primary,Guard,32.4,38.4,39.48717948717949,42.5,77,11,35.8,24.9
2544,LeBron James,LAL,2025-26,january,Primary Initiator,Primary,Forward,28.1,35.1,25.568181818181817,12.8,81,12,34.1,24.8
1641705,Victor Wembanyama,SAS,2025-26,january,Shot Creator,Scorer,Big,33.8,11.5,36.99421965317919,14.5,88,10,26.9,24.7
1627783,Pascal Siakam,IND,2025-26,january,Shot Creator,Scorer,Forward,29.0,22.9,24.752475247524757,13.3,80,11,34.3,24.6
201939,Stephen Curry,GSW,2025-26,january,Movement Shooter,Shooter,Guard,28.1,31.4,58.333333333333336,10.1,74,11,31.0,24.4
1629008,Michael Porter Jr.,BKN,2025-26,january,Movement Shooter,Shooter,Big,30.9,14.9,56.315789473684205,6.9,82,9,33.9,24.2
1628973,Jalen Brunson,NYK,2025-26,january,Primary Initiator,Primary,Guard,30.3,24.7,36.6120218579235,14.4,74,10,31.4,23.6
203944,Julius Randle,MIN,2025-26,january,Shot Creator,Scorer,Forward,26.8,18.1,27.439024390243905,15.8,81,11,33.4,23.4
1641718,Keyonte George,UTA,2025-26,january,Shot Creator,Scorer,Guard,26.3,25.1,39.87730061349693,12.3,76,13,34.6,23.3
1631094,Paolo Banchero,ORL,2025-26,january,Shot Creator,Scorer,Big,27.9,25.8,26.506024096385545,14.7,82,10,35.6,23.2
1631212,Peyton Watson,DEN,2025-26,january,Finisher,Finisher,Forward,26.7,14.2,33.54430379746835,6.7,80,12,36.3,23.0
1626181,Norman Powell,MIA,2025-26,january,Movement Shooter,Shooter,Guard,24.7,13.2,50.32258064516129,10.9,75,12,29.6,22.0
1631101,Shaedon Sharpe,POR,2025-26,january,Shot Creator,Scorer,Guard,29.2,17.1,36.0655737704918,12.3,77,12,31.8,22.0
1630567,Scottie Barnes,TOR,2025-26,january,Finisher,Finisher,Forward,25.8,26.3,14.705882352941178,7.9,80,11,36.1,21.5
1630595,Cade Cunningham,DET,2025-26,january,Primary Initiator,Primary,Forward,29.1,44.0,28.07017543859649,11.5,78,8,34.2,21.3
202710,Jimmy Butler III,GSW,2025-26,january,Shot Creator,Scorer,Forward,24.6,23.9,22.058823529411764,17.7,78,8,29.3,21.3
1630552,Jalen Johnson,ATL,2025-26,january,Secondary Ball Handler,Secondary,Forward,25.9,29.8,30.4093567251462,7.9,80,12,36.4,21.0
1629627,Zion Williamson,NOP,2025-26,january,Shot Creator,Scorer,Forward,24.9,18.7,0.0,23.8,78,12,29.6,20.8
1641706,Brandon Miller,CHA,2025-26,january,Secondary Ball Handler,Secondary,Forward,28.1,19.9,49.04458598726115,10.8,79,12,30.0,20.7
1628991,Jaren Jackson Jr.,MEM,2025-26,january,3&D Wing,Wing,Big,25.0,7.7,29.48717948717949,11.1,82,10,31.8,20.6
1629628,RJ Barrett,TOR,2025-26,january,Secondary Ball Handler,Secondary,Forward,31.2,16.7,38.8235294117647,2.7,78,5,29.2,20.6
1629636,Darius Garland,CLE,2025-26,january,Secondary Ball Handler,Secondary,Guard,25.4,32.7,38.46153846153847,6.7,73,7,31.3,20.6
1627742,Brandon Ingram,TOR,2025-26,january,Shot Creator,Scorer,Forward,24.4,16.3,28.758169934640527,13.8,80,10,33.1,20.4
1629639,Tyler Herro,MIA,2025-26,january,Shot Creator,Scorer,Guard,24.6,18.6,36.585365853658544,13.3,77,5,31.5,20.4
1629638,Nickeil Alexander-Walker,ATL,2025-26,january,Movement Shooter,Shooter,Guard,23.3,18.9,57.23270440251572,2.9,77,12,33.5,20.2
1641708,Amen Thompson,HOU,2025-26,january,Finisher,Finisher,Forward,19.7,19.4,12.230215827338128,9.4,79,13,38.8,19.8
201942,DeMar DeRozan,SAC,2025-26,january,Shot Creator,Scorer,Forward,22.5,20.5,13.432835820895525,19.9,78,14,33.1,19.6
1630193,Immanuel Quickley,TOR,2025-26,january,Stretch Shooter,Shooter,Guard,22.0,26.2,50.34013605442177,6.1,74,10,33.5,19.4
1630180,Saddiq Bey,NOP,2025-26,january,3&D Wing,Wing,Forward,20.6,9.7,41.66666666666666,6.5,80,6,29.9,19.3
1629614,Andrew Nembhard,IND,2025-26,january,Secondary Ball Handler,Secondary,Guard,21.9,36.1,39.097744360902254,8.9,76,10,33.4,19.0
202696,Nikola Vučević,CHI,2025-26,january,Post Scorer,Big,Forward,21.7,22.7,28.571428571428577,,81,12,32.8,18.8
203468,CJ McCollum,ATL,2025-26,january,Secondary Ball Handler,Secondary,Guard,26.8,19.5,35.76158940397352,8.8,75,10,27.8,18.5
1630217,Desmond Bane,ORL,2025-26,january,Secondary Ball Handler,Secondary,Forward,21.7,17.1,35.0,7.0,78,10,34.7,18.4
1641729,Brice Sensabaugh,UTA,2025-26,january,Movement Shooter,Shooter,Forward,24.8,9.3,45.11278195488722,2.8,78,12,27.7,18.3
1630230,Naji Marshall,DAL,2025-26,january,3&D Wing,Wing,Forward,21.5,19.6,24.0,5.6,78,12,31.3,18.3
1631108,Max Christie,DAL,2025-26,january,Stretch Shooter,Shooter,Guard,19.0,11.2,61.240310077519375,5.7,77,10,32.5,18.2
1629632,Coby White,CHI,2025-26,january,Stretch Shooter,Shooter,Guard,25.8,21.6,59.3984962406015,7.7,76,8,30.0,18.1
203897,Zach LaVine,SAC,2025-26,january,Movement Shooter,Shooter,Guard,22.1,11.9,47.28682170542635,9.3,77,11,31.1,18.0
1628389,Bam Adebayo,MIA,2025-26,january,3&D Wing,Wing,Forward,23.1,15.4,30.967741935483872,8.0,81,13,30.9,17.9
1642851,Kon Knueppel,CHA,2025-26,january,Secondary Ball Handler,Secondary,Forward,22.4,16.4,48.46153846153846,,78,13,30.0,17.9
1628368,De'Aaron Fox,SAS,2025-26,january,Secondary Ball Handler,Secondary,Guard,22.6,27.3,40.41095890410959,10.1,75,12,32.9,17.9
201566,Russell Westbrook,SAC,2025-26,january,Shot Creator,Scorer,Guard,25.7,28.2,48.17518248175183,13.4,76,14,31.2,17.6
1630163,LaMelo Ball,CHA,2025-26,january,Primary Initiator,Primary,Forward,29.8,39.2,59.25925925925925,12.2,79,13,25.8,17.5
1628415,Dillon Brooks,PHX,2025-26,january,Secondary Ball Handler,Secondary,Forward,26.4,9.6,42.94478527607362,9.3,79,12,30.5,17.4
1630578,Alperen Sengun,HOU,2025-26,january,Shot Creator,Scorer,Big,26.0,27.0,10.0,14.9,83,10,30.6,17.4
1631096,Chet Holmgren,OKC,2025-26,january,Finisher,Finisher,Big,19.5,8.5,31.53153153153153,7.8,85,11,30.6,17.3
1630596,Evan Mobley,CLE,2025-26,january,Finisher,Finisher,Big,19.9,18.7,25.563909774436087,4.7,83,12,34.2,17.1
1642273,Kyshawn George,WAS,2025-26,january,Secondary Ball Handler,Secondary,Forward,26.8,28.6,43.91891891891891,6.1,80,8,28.9,17.0
1641824,Matas Buzelis,CHI,2025-26,january,Stretch Shooter,Shooter,Forward,23.3,15.2,50.38167938931297,4.1,80,12,29.9,17.0
1642259,Alex Sarr,WAS,2025-26,january,Finisher,Finisher,Big,23.9,13.3,15.503875968992247,5.3,84,12,28.3,16.9
1631105,Jalen Duren,DET,2025-26,january,Finisher,Finisher,Big,22.7,9.9,0.0,8.9,82,7,25.7,16.7
203994,Jusuf Nurkić,UTA,2025-26,january,Playmaking Big,Big,Big,21.3,34.9,17.26618705035971,,83,7,31.0,16.7
1642843,Cooper Flagg,DAL,2025-26,january,Shot Creator,Scorer,Forward,24.9,21.5,23.841059602649008,13.3,81,10,31.4,16.7
1628384,OG Anunoby,NYK,2025-26,january,3&D Wing,Wing,Forward,19.8,12.2,37.06896551724138,5.9,79,12,33.8,16.7
1626157,Karl-Anthony Towns,NYK,2025-26,january,Role Player,Role,Big,25.3,14.8,30.4,10.0,84,11,28.5,16.6
1629675,Naz Reid,MIN,2025-26,january,Movement Shooter,Shooter,Forward,22.3,16.0,49.549549549549546,3.8,81,11,25.0,16.4
1641710,Anthony Black,ORL,2025-26,january,Secondary Ball Handler,Secondary,Forward,21.1,26.0,45.23809523809524,4.4,79,10,34.0,16.3
1631114,Jalen Williams,OKC,2025-26,january,Shot Creator,Scorer,Guard,23.0,30.0,16.40625,14.8,77,9,29.4,16.2
203932,Aaron Gordon,DEN,2025-26,january,Shot Creator,Scorer,Forward,23.7,24.0,35.294117647058826,16.0,80,10,27.4,16.2
1630168,Onyeka Okongwu,ATL,2025-26,january,3&D Wing,Wing,Big,19.7,16.3,46.45669291338584,1.6,82,11,33.2,16.2
1628960,Grayson Allen,PHX,2025-26,january,Stretch Shooter,Shooter,Guard,24.1,18.8,75.18796992481202,2.8,75,10,26.6,16.1
1629014,Anfernee Simons,BOS,2025-26,january,Shot Creator,Scorer,Guard,23.8,17.3,59.23076923076923,18.2,75,13,26.8,16.1
1628970,Miles Bridges,CHA,2025-26,january,3&D Wing,Wing,Forward,20.3,13.4,48.30508474576271,9.0,79,13,30.7,15.9
1630202,Payton Pritchard,BOS,2025-26,january,Shot Creator,Scorer,Guard,19.3,25.8,41.04477611940298,12.8,73,12,32.7,15.9
1630183,Jaden McDaniels,MIN,2025-26,january,3&D Wing,Wing,Forward,16.7,13.2,31.428571428571427,2.3,81,11,33.3,15.9
1631126,Caleb Love,POR,2025-26,january,Stretch Shooter,Shooter,Guard,23.6,19.1,61.194029850746254,8.4,75,12,28.3,15.8
1628381,John Collins,LAC,2025-26,january,3&D Wing,Wing,Forward,14.9,2.6,43.67816091954023,,81,10,29.8,15.7
1630245,Ayo Dosunmu,CHI,2025-26,january,Secondary Ball Handler,Secondary,Guard,21.0,23.6,43.63636363636363,2.2,76,12,25.6,15.6
1630241,Sam Merrill,CLE,2025-26,january,3&D Wing,Wing,Guard,18.0,9.5,80.64516129032258,,76,6,25.4,15.5
203501,Tim Hardaway Jr.,DEN,2025-26,january,Movement Shooter,Shooter,Guard,20.5,6.9,72.97297297297297,2.2,77,12,28.6,15.4
1630314,Brandon Williams,DAL,2025-26,january,Secondary Ball Handler,Secondary,Guard,26.6,19.9,17.75700934579439,10.6,73,10,22.1,15.4
1628401,Derrick White,BOS,2025-26,january,Stretch Shooter,Shooter,Guard,21.1,22.8,56.08108108108109,4.7,76,12,35.6,15.3
1642845,VJ Edgecombe,PHI,2025-26,january,3&D Wing,Wing,Guard,17.7,16.7,48.7603305785124,8.3,76,13,37.5,15.0
1630577,Julian Champagnie,SAS,2025-26,january,Movement Shooter,Shooter,Forward,16.8,8.0,77.06422018348624,,79,12,31.7,14.9
1642264,Stephon Castle,SAS,2025-26,january,Secondary Ball Handler,Secondary,Forward,23.6,32.6,29.83870967741936,8.4,78,12,31.9,14.9
1629001,De'Anthony Melton,GSW,2025-26,january,Role Player,Role,Guard,24.9,12.7,47.74774774774775,,74,10,22.3,14.9
203952,Andrew Wiggins,MIA,2025-26,january,3&D Wing,Wing,Forward,19.5,12.7,41.80327868852459,10.9,78,13,29.3,14.6
1630540,Miles McBride,NYK,2025-26,january,Stretch Shooter,Shooter,Guard,18.5,16.1,66.4,4.7,74,12,30.6,14.6
1641739,Toumani Camara,POR,2025-26,january,3&D Wing,Wing,Forward,15.0,9.6,68.93203883495144,6.3,79,12,35.3,14.5
1642848,Tre Johnson,WAS,2025-26,january,Movement Shooter,Shooter,Guard,21.0,15.2,53.71900826446281,3.2,77,12,29.2,14.5
1642907,Cedric Coward,MEM,2025-26,january,Secondary Ball Handler,Secondary,Guard,22.9,14.7,44.73684210526315,2.4,77,8,24.2,14.4
1630573,Sam Hauser,BOS,2025-26,january,Movement Shooter,Shooter,Forward,15.3,9.2,87.50000000000001,,79,12,28.6,14.3
202331,Paul George,PHI,2025-26,january,Shot Creator,Scorer,Forward,19.5,17.0,44.26229508196722,18.4,80,10,32.4,14.3
1642349,Ajay Mitchell,OKC,2025-26,january,Secondary Ball Handler,Secondary,Guard,20.7,19.9,31.818181818181817,8.9,76,11,27.8,14.2
1642281,Jaylon Tyson,CLE,2025-26,january,3&D Wing,Wing,Forward,19.6,14.3,45.63106796116504,,78,12,28.4,14.2
1628370,Malik Monk,SAC,2025-26,january,Stretch Shooter,Shooter,Guard,22.5,20.3,53.398058252427184,8.4,75,11,23.1,14.1
1631095,Jabari Smith Jr.,HOU,2025-26,january,3&D Wing,Wing,Big,18.3,6.4,48.92086330935251,5.6,83,13,36.6,14.1
1629111,Jock Landale,MEM,2025-26,january,Post Scorer,Big,Big,17.9,11.1,32.323232323232325,,83,10,26.2,13.9
1628969,Mikal Bridges,NYK,2025-26,january,3&D Wing,Wing,Forward,18.5,16.8,47.368421052631575,2.3,78,12,32.6,13.8
1629640,Keldon Johnson,SAS,2025-26,january,3&D Wing,Wing,Forward,19.2,6.9,37.25490196078432,3.9,78,12,26.3,13.8
1629012,Collin Sexton,CHA,2025-26,january,Secondary Ball Handler,Secondary,Guard,25.5,24.0,35.22727272727273,5.2,75,12,20.1,13.6
1629130,Duncan Robinson,DET,2025-26,january,Movement Shooter,Shooter,Forward,18.0,7.4,73.1958762886598,,79,11,25.6,13.5
1630572,Sandro Mamukelashvili,TOR,2025-26,january,3&D Wing,Wing,Forward,18.0,15.9,43.1578947368421,,81,11,25.7,13.5
1626171,Bobby Portis,MIL,2025-26,january,3&D Wing,Wing,Forward,22.0,11.8,45.04504504504504,3.2,81,10,24.4,13.2
202691,Klay Thompson,DAL,2025-26,january,Movement Shooter,Shooter,Guard,21.0,11.9,73.33333333333334,,77,12,21.9,13.2
1631157,Ryan Rollins,MIL,2025-26,january,Role Player,Role,Guard,20.0,19.5,46.774193548387096,7.3,75,10,32.2,13.1
1629645,Kevin Porter Jr.,MIL,2025-26,january,Secondary Ball Handler,Secondary,Guard,20.7,29.6,27.27272727272727,9.8,77,8,34.3,13.0
202699,Tobias Harris,DET,2025-26,january,3&D Wing,Wing,Forward,19.5,11.9,38.392857142857146,4.2,80,6,27.0,13.0
1641730,Noah Clowney,BKN,2025-26,january,Stretch Shooter,Shooter,Big,21.0,9.3,57.01754385964912,4.6,82,13,29.9,12.9
1642847,Jeremiah Fears,NOP,2025-26,january,Secondary Ball Handler,Secondary,Guard,23.1,17.1,34.23423423423424,7.2,75,12,25.3,12.9
203471,Dennis Schröder,SAC,2025-26,january,Shot Creator,Scorer,Guard,23.6,29.2,39.361702127659576,14.8,73,11,23.4,12.9
201950,Jrue Holiday,POR,2025-26,january,Stretch Shooter,Shooter,Guard,25.1,37.7,52.77777777777778,10.1,76,6,19.8,12.8
