PLAYER_ID,PLAYER,TEAM,Season,Month,Archetype,Category,USG_Pct,AST_Pct,ThreePt_Rate,Height_Inches,GP,MPG,PTS
1630549,Day'Ron Sharpe,BKN,2023-24,november,Role Player,Role,16.0,6.7,6.382978723404255,81,15,16.6,6.8
1630534,Ochai Agbaji,TOR,2023-24,november,Role Player,Role,11.6,7.9,68.62745098039215,77,15,21.5,6.8
1631106,Tari Eason,HOU,2023-24,november,3&D Wing,Wing,17.0,6.4,27.868852459016395,80,9,17.6,6.8
1629611,Terance Mann,LAC,2023-24,november,Role Player,Role,11.8,10.6,39.68253968253968,77,12,26.9,6.8
1641717,Cason Wallace,OKC,2023-24,november,3&D Wing,Wing,10.9,8.4,40.42553191489361,75,14,22.5,6.7
203926,Doug McDermott,IND,2023-24,november,3&D Wing,Wing,14.2,15.4,75.51020408163265,78,13,17.4,6.6
1629680,Matisse Thybulle,POR,2023-24,november,Role Player,Role,10.7,7.1,77.55102040816325,77,14,23.7,6.6
1628988,Aaron Holiday,HOU,2023-24,november,3&D Wing,Wing,13.0,14.8,51.85185185185185,72,13,19.5,6.5
1630245,Ayo Dosunmu,CHI,2023-24,november,Role Player,Role,14.1,15.3,44.680851063829785,77,14,18.3,6.5
1628464,Daniel Theis,LAC,2023-24,november,Role Player,Role,19.0,12.0,13.114754098360656,80,9,15.7,6.4
1630256,Jae'Sean Tate,HOU,2023-24,november,Role Player,Role,12.5,11.7,45.09803921568628,76,12,19.3,6.4
1628372,Dennis Smith Jr.,BKN,2023-24,november,Role Player,Role,17.5,28.4,29.687499999999993,75,8,18.6,6.4
1628966,Keita Bates-Diop,BKN,2023-24,november,Role Player,Role,12.8,6.6,38.88888888888889,80,14,20.8,6.3
1641739,Toumani Camara,POR,2023-24,november,3&D Wing,Wing,11.1,5.5,53.06122448979592,79,14,25.2,6.3
1629011,Mitchell Robinson,NYK,2023-24,november,Rim Runner,Big,9.1,2.2,0.0,84,14,30.3,6.2
1629656,Quentin Grimes,DET,2023-24,november,Role Player,Role,12.2,8.3,83.60655737704919,77,12,23.0,6.2
1630558,Davion Mitchell,SAC,2023-24,november,Role Player,Role,16.0,25.4,60.0,72,11,17.9,6.0
1630182,Josh Green,DAL,2023-24,november,3&D Wing,Wing,11.3,12.2,65.45454545454545,77,14,23.6,6.0
1630201,Malachi Flynn,DET,2023-24,november,Role Player,Role,13.8,17.8,60.7843137254902,73,15,18.6,6.0
1630692,Jordan Goodwin,MEM,2023-24,november,3&D Wing,Wing,15.9,20.0,54.71698113207547,76,14,15.6,5.9
1626166,Cameron Payne,PHI,2023-24,november,Role Player,Role,13.9,18.8,58.333333333333336,75,16,18.0,5.8
1626153,Delon Wright,MIA,2023-24,november,Role Player,Role,12.8,25.0,52.94117647058824,77,5,16.8,5.8
1629026,Kenrich Williams,OKC,2023-24,november,3&D Wing,Wing,11.7,16.2,43.90243902439025,78,8,17.4,5.8
1629006,Josh Okogie,PHX,2023-24,november,3&D Wing,Wing,13.1,7.9,45.238095238095234,76,14,19.5,5.6
1626192,Pat Connaughton,MIL,2023-24,november,Role Player,Role,10.1,10.6,65.95744680851064,77,15,23.3,5.6
1629003,Shake Milton,NYK,2023-24,november,Role Player,Role,17.9,12.8,37.5,77,15,15.4,5.6
204060,Joe Ingles,ORL,2023-24,november,Role Player,Role,11.5,21.6,61.36363636363637,81,14,19.9,5.6
1630699,MarJon Beauchamp,MIL,2023-24,november,Role Player,Role,15.1,8.7,48.93617021276595,79,13,16.2,5.5
1626172,Kevon Looney,GSW,2023-24,november,Role Player,Role,9.7,18.5,0.0,81,15,22.5,5.3
1641710,Anthony Black,ORL,2023-24,november,Role Player,Role,11.9,9.4,36.36363636363637,79,14,20.9,5.1
203496,Robert Covington,PHI,2023-24,november,Role Player,Role,11.5,5.4,53.846153846153854,79,15,17.1,5.1
1627780,Gary Payton II,GSW,2023-24,november,Role Player,Role,13.1,7.3,29.54545454545454,74,10,16.3,5.0
1631108,Max Christie,LAL,2023-24,november,Role Player,Role,13.7,7.7,46.938775510204074,77,14,18.7,4.9
1631121,Bryce McGowens,CHA,2023-24,november,Role Player,Role,12.5,8.3,68.57142857142857,78,12,15.7,4.9
1628392,Isaiah Hartenstein,NYK,2023-24,november,Rim Runner,Big,12.5,7.1,2.777777777777778,84,14,16.6,4.8
1631367,Jacob Gilyard,BKN,2023-24,november,Role Player,Role,9.7,26.5,91.66666666666666,68,12,19.0,4.6
1628470,Torrey Craig,CHI,2023-24,november,Role Player,Role,10.7,7.9,52.27272727272726,77,16,21.4,4.4
1629139,Yuta Watanabe,MEM,2023-24,november,Role Player,Role,12.0,4.2,80.95238095238095,81,10,18.1,4.3
203939,Dwight Powell,DAL,2023-24,november,Rim Runner,Big,8.7,13.1,0.0,82,14,15.2,4.3
1630171,Isaac Okoro,CLE,2023-24,november,3&D Wing,Wing,9.9,7.2,30.303030303030305,77,6,19.3,3.8
1630550,JT Thor,CHA,2023-24,november,Role Player,Role,9.8,3.6,54.545454545454554,81,14,15.5,3.6
201976,Patrick Beverley,MIL,2023-24,november,Role Player,Role,10.5,18.8,61.76470588235294,74,15,17.1,3.5
202397,Ish Smith,CHA,2023-24,november,Role Player,Role,11.6,20.5,7.142857142857144,72,11,15.9,3.2
1629723,John Konchar,MEM,2023-24,november,3&D Wing,Wing,9.4,15.3,54.285714285714285,77,10,17.1,2.9
1629731,Dean Wade,CLE,2023-24,november,3&D Wing,Wing,6.7,5.1,100.0,81,10,18.5,2.6
203954,Joel Embiid,PHI,2023-24,december,Versatile Big,Big,41.2,27.5,12.236286919831224,84,9,33.5,40.2
1629029,Luka Dončić,DAL,2023-24,december,Primary Initiator,Primary,36.7,46.0,44.230769230769226,79,13,39.5,37.5
203507,Giannis Antetokounmpo,MIL,2023-24,december,Versatile Big,Big,31.7,29.1,6.914893617021277,83,13,35.6,32.5
1628983,Shai Gilgeous-Alexander,OKC,2023-24,december,Primary Initiator,Primary,30.8,28.1,15.609756097560975,78,13,35.2,31.9
1629027,Trae Young,ATL,2023-24,december,Primary Initiator,Primary,31.1,48.9,49.05660377358491,73,13,37.4,30.4
202695,Kawhi Leonard,LAC,2023-24,december,Secondary Ball Handler,Secondary,25.9,17.8,29.775280898876407,79,9,35.3,29.3
1628368,De'Aaron Fox,SAC,2023-24,december,Primary Initiator,Primary,32.9,27.6,42.99065420560748,75,13,34.5,29.3
1628378,Donovan Mitchell,CLE,2023-24,december,Primary Initiator,Primary,30.2,26.7,42.85714285714286,75,9,37.8,28.6
203076,Anthony Davis,LAL,2023-24,december,Anchor Big,Big,28.3,14.4,8.080808080808081,82,13,36.5,28.5
1629014,Anfernee Simons,POR,2023-24,december,Primary Initiator,Primary,29.9,26.3,46.26168224299066,75,10,34.9,28.0
201142,Kevin Durant,PHX,2023-24,december,Versatile Big,Big,27.0,27.6,24.043715846994537,83,12,37.5,27.9
203944,Julius Randle,NYK,2023-24,december,Role Player,Role,28.4,16.8,20.105820105820108,80,14,36.5,27.6
1626164,Devin Booker,PHX,2023-24,december,Primary Initiator,Primary,28.2,31.6,28.35051546391753,78,13,37.7,26.9
1628973,Jalen Brunson,NYK,2023-24,december,Primary Initiator,Primary,29.0,27.9,27.77777777777778,74,14,36.1,26.9
1630217,Desmond Bane,MEM,2023-24,december,Primary Initiator,Primary,28.1,26.1,45.07772020725388,77,14,34.8,26.4
2544,LeBron James,LAL,2023-24,december,Primary Initiator,Primary,29.0,41.6,25.906735751295333,81,12,35.4,26.3
203081,Damian Lillard,MIL,2023-24,december,Role Player,Role,26.4,24.7,51.74418604651163,74,13,35.5,26.3
1629639,Tyler Herro,MIA,2023-24,december,Role Player,Role,29.8,19.7,40.59405940594059,77,6,35.1,26.0
1628369,Jayson Tatum,BOS,2023-24,december,Role Player,Role,28.5,18.8,43.81443298969073,80,12,36.4,25.8
1630162,Anthony Edwards,MIN,2023-24,december,Secondary Ball Handler,Secondary,32.6,25.2,35.05154639175258,76,11,33.9,25.7
1630595,Cade Cunningham,DET,2023-24,december,Primary Initiator,Primary,28.4,32.9,26.881720430107524,78,13,35.5,25.2
1629630,Ja Morant,MEM,2023-24,december,Primary Initiator,Primary,30.5,37.9,24.0,74,6,35.5,25.2
1631094,Paolo Banchero,ORL,2023-24,december,Versatile Big,Big,31.0,23.3,21.5,82,14,35.5,25.0
1627783,Pascal Siakam,IND,2023-24,december,Role Player,Role,25.3,21.5,17.575757575757574,80,13,35.9,24.8
1630178,Tyrese Maxey,PHI,2023-24,december,Secondary Ball Handler,Secondary,26.9,24.6,42.931937172774866,74,13,35.9,24.8
1629636,Darius Garland,CLE,2023-24,december,Primary Initiator,Primary,28.4,28.0,33.33333333333333,73,6,35.6,24.5
201939,Stephen Curry,GSW,2023-24,december,Movement Shooter,Shooter,28.0,22.1,58.333333333333336,74,13,33.8,24.5
1627759,Jaylen Brown,BOS,2023-24,december,Secondary Ball Handler,Secondary,28.1,17.2,27.77777777777778,78,13,32.9,24.4
1626179,Terry Rozier,MIA,2023-24,december,Role Player,Role,27.8,35.5,43.22916666666667,73,12,35.7,24.3
1630567,Scottie Barnes,TOR,2023-24,december,Role Player,Role,25.4,24.6,38.50574712643679,79,13,35.8,23.8
201942,DeMar DeRozan,CHI,2023-24,december,Role Player,Role,24.6,25.3,16.57142857142857,78,14,38.6,23.7
1628374,Lauri Markkanen,UTA,2023-24,december,Stretch Big,Big,24.6,12.9,51.87500000000001,84,8,31.0,23.0
1628991,Jaren Jackson Jr.,MEM,2023-24,december,Anchor Big,Big,27.1,8.0,30.967741935483872,82,15,31.5,22.8
203999,Nikola Jokić,DEN,2023-24,december,Versatile Big,Big,26.5,37.9,14.465408805031446,83,15,33.4,22.7
1629632,Coby White,CHI,2023-24,december,Secondary Ball Handler,Secondary,23.9,22.2,45.97701149425288,77,14,38.1,22.6
1628398,Kyle Kuzma,WAS,2023-24,december,Role Player,Role,30.8,16.9,40.211640211640216,81,14,31.7,22.6
1627742,Brandon Ingram,NOP,2023-24,december,Role Player,Role,26.7,25.1,22.151898734177212,80,14,34.1,22.6
1630532,Franz Wagner,ORL,2023-24,december,Versatile Big,Big,25.6,22.0,25.287356321839084,82,14,36.0,22.5
204001,Kristaps Porziņģis,BOS,2023-24,december,Stretch Big,Big,26.3,5.9,43.15068493150685,86,8,31.3,22.0
202331,Paul George,LAC,2023-24,december,Role Player,Role,26.2,16.3,45.08670520231214,80,11,33.2,22.0
203924,Jerami Grant,POR,2023-24,december,Role Player,Role,23.4,15.1,33.55263157894737,79,9,34.8,21.6
1628389,Bam Adebayo,MIA,2023-24,december,Role Player,Role,27.2,21.3,1.30718954248366,81,6,35.4,21.5
1627750,Jamal Murray,DEN,2023-24,december,Secondary Ball Handler,Secondary,27.2,26.7,35.36585365853659,76,12,29.8,21.5
1627749,Dejounte Murray,ATL,2023-24,december,Role Player,Role,23.4,21.8,38.63636363636363,77,14,34.8,21.4
1630169,Tyrese Haliburton,IND,2023-24,december,Role Player,Role,24.7,53.8,50.588235294117645,77,12,34.5,21.4
1630578,Alperen Sengun,HOU,2023-24,december,Versatile Big,Big,27.2,24.8,12.17948717948718,83,14,31.4,21.2
1629012,Collin Sexton,UTA,2023-24,december,Secondary Ball Handler,Secondary,26.6,24.2,30.28169014084507,75,14,28.4,21.1
1629627,Zion Williamson,NOP,2023-24,december,Role Player,Role,25.7,22.8,3.076923076923077,78,12,29.6,20.4
1628401,Derrick White,BOS,2023-24,december,Secondary Ball Handler,Secondary,21.0,22.1,55.79710144927537,76,14,33.0,20.3
1627734,Domantas Sabonis,SAC,2023-24,december,Versatile Big,Big,22.8,34.8,7.913669064748202,82,14,34.4,20.3
1628969,Mikal Bridges,BKN,2023-24,december,Role Player,Role,25.2,16.1,33.5483870967742,78,15,33.0,20.3
203992,Bogdan Bogdanović,ATL,2023-24,december,Secondary Ball Handler,Secondary,23.8,14.1,58.62068965517242,77,12,31.4,20.1
1626157,Karl-Anthony Towns,MIN,2023-24,december,Rim Runner,Big,25.6,13.8,28.776978417266186,84,12,31.7,20.1
201935,James Harden,LAC,2023-24,december,Secondary Ball Handler,Secondary,22.2,35.6,55.645161290322584,77,13,34.7,20.0
1630560,Cam Thomas,BKN,2023-24,december,Secondary Ball Handler,Secondary,30.0,13.5,30.635838150289015,75,15,28.8,19.7
202710,Jimmy Butler III,MIA,2023-24,december,Role Player,Role,24.3,24.9,8.823529411764707,79,9,33.5,19.7
202711,Bojan Bogdanovic,NYK,2023-24,december,Role Player,Role,23.3,11.7,48.34437086092716,79,13,34.2,19.6
203501,Tim Hardaway Jr.,DAL,2023-24,december,Movement Shooter,Shooter,25.0,8.9,58.18181818181818,77,13,31.3,19.4
1626167,Myles Turner,IND,2023-24,december,Rim Runner,Big,23.1,3.9,31.707317073170728,83,13,28.6,19.2
203468,CJ McCollum,NOP,2023-24,december,Secondary Ball Handler,Secondary,21.7,19.9,51.35135135135135,75,13,33.6,19.0
1627832,Fred VanVleet,HOU,2023-24,december,Role Player,Role,20.1,30.2,49.30555555555555,72,14,38.1,18.9
1628970,Miles Bridges,CHA,2023-24,december,Role Player,Role,24.9,13.4,40.659340659340664,79,12,36.3,18.8
1631114,Jalen Williams,OKC,2023-24,december,Secondary Ball Handler,Secondary,22.9,18.6,24.63768115942029,77,13,30.5,18.8
1629640,Keldon Johnson,SAS,2023-24,december,Role Player,Role,23.6,16.9,39.16083916083915,77,13,32.2,18.5
202691,Klay Thompson,GSW,2023-24,december,Movement Shooter,Shooter,22.8,9.0,65.51724137931035,78,13,30.9,18.2
1641705,Victor Wembanyama,SAS,2023-24,december,Versatile Big,Big,28.7,21.0,28.37837837837838,88,10,28.6,18.1
1630170,Devin Vassell,SAS,2023-24,december,Role Player,Role,22.6,15.7,49.03225806451613,77,14,32.1,18.1
202696,Nikola Vučević,CHI,2023-24,december,Rim Runner,Big,24.6,17.8,28.31325301204819,82,11,33.4,17.7
1629628,RJ Barrett,TOR,2023-24,december,Role Player,Role,26.3,11.8,32.236842105263165,78,13,29.5,17.6
1631096,Chet Holmgren,OKC,2023-24,december,Anchor Big,Big,21.1,10.4,32.786885245901644,85,13,29.7,17.4
203114,Khris Middleton,MIL,2023-24,december,Secondary Ball Handler,Secondary,22.7,25.5,36.56716417910448,79,12,30.0,17.3
1630559,Austin Reaves,LAL,2023-24,december,Secondary Ball Handler,Secondary,22.1,25.5,46.280991735537185,77,14,28.7,17.3
1631099,Keegan Murray,SAC,2023-24,december,Role Player,Role,19.5,5.7,50.3875968992248,80,14,31.9,17.2
1629673,Jordan Poole,WAS,2023-24,december,Secondary Ball Handler,Secondary,24.7,18.7,46.09929078014184,76,14,29.4,17.1
1629631,De'Andre Hunter,ATL,2023-24,december,Role Player,Role,19.4,5.7,32.0,80,6,31.2,16.3
1627747,Caris LeVert,CLE,2023-24,december,Secondary Ball Handler,Secondary,27.2,25.5,42.857142857142854,78,8,26.9,16.3
1631170,Jaime Jaquez Jr.,MIA,2023-24,december,Role Player,Role,20.1,12.2,22.950819672131143,78,13,33.6,16.1
202699,Tobias Harris,PHI,2023-24,december,Role Player,Role,19.4,14.5,26.77165354330709,80,14,32.9,15.9
1631105,Jalen Duren,DET,2023-24,december,Rim Runner,Big,15.4,7.4,0.0,82,5,33.4,15.8
202685,Jonas Valančiūnas,NOP,2023-24,december,Post Scorer,Big,19.9,10.7,17.92452830188679,83,14,29.8,15.8
202330,Gordon Hayward,OKC,2023-24,december,Role Player,Role,20.5,21.9,20.18348623853211,79,9,31.2,15.7
1631101,Shaedon Sharpe,POR,2023-24,december,Role Player,Role,19.8,14.7,48.8,77,8,31.5,15.6
1641706,Brandon Miller,CHA,2023-24,december,Secondary Ball Handler,Secondary,23.2,12.2,43.88489208633093,79,12,32.0,15.5
1628370,Malik Monk,SAC,2023-24,december,Secondary Ball Handler,Secondary,22.9,32.9,56.52173913043478,75,13,25.7,15.5
1628384,OG Anunoby,NYK,2023-24,december,Role Player,Role,17.1,12.8,48.333333333333336,79,12,34.8,15.3
203957,Danté Exum,DAL,2023-24,december,Role Player,Role,16.9,18.6,35.71428571428571,77,13,31.1,15.3
1628386,Jarrett Allen,CLE,2023-24,december,Role Player,Role,17.9,15.5,1.020408163265306,81,13,30.8,15.2
203994,Jusuf Nurkić,PHX,2023-24,december,Rim Runner,Big,24.2,14.5,18.699186991869915,84,12,28.9,15.2
1626171,Bobby Portis,MIL,2023-24,december,Rim Runner,Big,20.1,5.7,32.407407407407405,82,13,24.9,15.2
1626145,Tyus Jones,WAS,2023-24,december,3&D Wing,Wing,16.4,28.7,39.42307692307692,73,14,29.4,15.0
1630703,Scoot Henderson,POR,2023-24,december,Role Player,Role,25.8,26.7,28.26086956521739,75,13,28.3,14.9
1627763,Malcolm Brogdon,POR,2023-24,december,Role Player,Role,18.3,25.9,51.78571428571429,76,11,28.7,14.9
1629659,Talen Horton-Tucker,UTA,2023-24,december,Role Player,Role,26.1,27.7,32.45614035087719,76,10,22.2,14.9
1630224,Jalen Green,HOU,2023-24,december,Role Player,Role,25.7,15.6,44.776119402985074,76,14,28.3,14.9
1628960,Grayson Allen,PHX,2023-24,december,Role Player,Role,14.0,10.0,58.94736842105262,76,11,34.7,14.8
1630530,Trey Murphy III,NOP,2023-24,december,Role Player,Role,18.5,8.8,63.106796116504846,80,12,27.0,14.8
1629661,Cameron Johnson,BKN,2023-24,december,Role Player,Role,17.4,10.4,53.21100917431192,80,14,28.8,14.7
1629130,Duncan Robinson,MIA,2023-24,december,Movement Shooter,Shooter,18.8,19.4,64.76190476190476,79,13,29.0,14.7
1631097,Bennedict Mathurin,IND,2023-24,december,Secondary Ball Handler,Secondary,23.1,11.0,36.11111111111111,77,14,25.5,14.6
1626181,Norman Powell,LAC,2023-24,december,Role Player,Role,18.6,4.4,45.28301886792453,76,13,28.0,14.6
203903,Jordan Clarkson,UTA,2023-24,december,Role Player,Role,27.7,30.6,41.6058394160584,75,6,25.9,14.5
1629008,Michael Porter Jr.,DEN,2023-24,december,Stretch Big,Big,18.6,5.2,48.7603305785124,82,15,31.3,14.3
203915,Spencer Dinwiddie,LAL,2023-24,december,Role Player,Role,20.2,28.6,48.06201550387597,77,14,32.7,14.3
1630228,Jonathan Kuminga,GSW,2023-24,december,Secondary Ball Handler,Secondary,21.6,9.2,27.55102040816326,79,13,24.4,14.2
203932,Aaron Gordon,DEN,2023-24,december,Role Player,Role,17.4,13.3,13.684210526315791,80,12,29.5,14.2
1630172,Patrick Williams,CHI,2023-24,december,3&D Wing,Wing,16.1,8.1,35.57692307692308,79,14,33.0,14.1
201950,Jrue Holiday,BOS,2023-24,december,Role Player,Role,15.8,15.6,42.056074766355145,76,13,34.8,14.1
1629622,Max Strus,CLE,2023-24,december,Role Player,Role,20.0,15.6,70.28985507246375,77,13,34.1,14.1
1629675,Naz Reid,MIN,2023-24,december,Role Player,Role,23.2,10.2,53.333333333333336,81,13,23.5,14.1
1630193,Immanuel Quickley,TOR,2023-24,december,Secondary Ball Handler,Secondary,21.4,10.5,52.68817204301075,74,12,22.9,14.0
1630180,Saddiq Bey,ATL,2023-24,december,Role Player,Role,15.6,4.8,54.91803278688525,79,14,36.7,14.0
1631095,Jabari Smith Jr.,HOU,2023-24,december,Rim Runner,Big,17.4,8.4,38.77551020408163,83,13,30.8,13.8
1631093,Jaden Ivey,DET,2023-24,december,Role Player,Role,21.8,15.7,32.142857142857146,76,13,28.9,13.8
201144,Mike Conley,MIN,2023-24,december,Role Player,Role,16.5,30.7,64.44444444444444,72,13,29.8,13.8
203991,Clint Capela,ATL,2023-24,december,Rim Runner,Big,16.5,7.8,0.0,82,13,29.3,13.8
1628415,Dillon Brooks,HOU,2023-24,december,Role Player,Role,18.1,7.5,48.67256637168141,78,12,31.5,13.8
1630174,Aaron Nesmith,IND,2023-24,december,Movement Shooter,Shooter,16.3,5.4,60.67415730337079,78,14,27.8,13.6
1641718,Keyonte George,UTA,2023-24,december,Secondary Ball Handler,Secondary,24.2,28.4,52.83018867924528,76,8,25.8,13.5
203497,Rudy Gobert,MIN,2023-24,december,Anchor Big,Big,15.0,6.1,1.2987012987012987,85,13,32.8,13.5
203078,Bradley Beal,PHX,2023-24,december,Role Player,Role,19.3,20.0,22.727272727272727,76,5,26.1,13.4
1627826,Ivica Zubac,LAC,2023-24,december,Post Scorer,Big,16.6,7.7,0.0,84,13,28.1,13.2
1628978,Donte DiVincenzo,NYK,2023-24,december,Movement Shooter,Shooter,16.9,12.2,76.19047619047619,76,14,22.2,13.1
1629028,Deandre Ayton,POR,2023-24,december,Rim Runner,Big,20.5,6.4,0.0,84,7,31.5,13.0
1627741,Buddy Hield,PHI,2023-24,december,Movement Shooter,Shooter,17.8,10.8,72.11538461538461,76,14,28.6,12.9
1630557,Corey Kispert,WAS,2023-24,december,Role Player,Role,20.7,10.6,62.36559139784945,78,14,22.0,12.9
1629023,P.J. Washington,DAL,2023-24,december,Role Player,Role,21.7,14.8,49.5575221238938,79,11,26.6,12.7
1630175,Cole Anthony,ORL,2023-24,december,Secondary Ball Handler,Secondary,22.6,20.5,35.64356435643565,74,14,23.6,12.7
1629655,Daniel Gafford,DAL,2023-24,december,Anchor Big,Big,15.2,7.9,0.0,82,13,26.6,12.7
1628997,Caleb Martin,MIA,2023-24,december,Role Player,Role,18.3,13.4,32.67326732673268,77,11,30.5,12.6
1627884,Derrick Jones Jr.,DAL,2023-24,december,3&D Wing,Wing,16.9,5.0,51.02040816326531,78,15,28.9,12.5
203952,Andrew Wiggins,GSW,2023-24,december,Role Player,Role,21.2,9.6,28.30188679245283,79,10,25.6,12.5
203471,Dennis Schröder,BKN,2023-24,december,Role Player,Role,16.7,26.3,36.53846153846153,73,13,33.5,12.3
1629652,Luguentz Dort,OKC,2023-24,december,3&D Wing,Wing,15.4,6.0,53.40909090909091,76,12,29.1,12.3
1628381,John Collins,UTA,2023-24,december,Role Player,Role,20.7,3.4,37.755102040816325,81,10,26.0,12.2
1630591,Jalen Suggs,ORL,2023-24,december,Role Player,Role,19.6,13.3,56.98924731182795,77,11,25.4,12.1
1627736,Malik Beasley,MIL,2023-24,december,Role Player,Role,12.2,5.6,70.45454545454545,76,11,31.5,12.1
1627752,Taurean Prince,LAL,2023-24,december,3&D Wing,Wing,13.7,8.8,77.52808988764045,78,14,32.2,12.0
1630183,Jaden McDaniels,MIN,2023-24,december,Role Player,Role,16.3,4.8,33.68421052631579,81,10,30.0,11.9
201569,Eric Gordon,PHX,2023-24,december,3&D Wing,Wing,14.2,8.2,64.8936170212766,75,11,32.7,11.8
1629018,Gary Trent Jr.,TOR,2023-24,december,3&D Wing,Wing,18.3,12.1,59.04761904761905,77,13,26.1,11.7
1629001,De'Anthony Melton,PHI,2023-24,december,Role Player,Role,17.7,10.7,58.82352941176471,75,13,28.8,11.6
201567,Kevin Love,MIA,2023-24,december,Role Player,Role,21.3,21.9,78.2051282051282,80,12,19.5,11.6
1628380,Zach Collins,SAS,2023-24,december,Rim Runner,Big,22.5,17.2,30.107526881720425,83,13,21.5,11.5
1628971,Bruce Brown,TOR,2023-24,december,Role Player,Role,17.3,12.0,28.57142857142857,76,10,29.2,11.5
202704,Reggie Jackson,DEN,2023-24,december,Role Player,Role,24.9,31.9,37.5,74,15,21.0,11.5
1629060,Rui Hachimura,LAL,2023-24,december,3&D Wing,Wing,19.5,6.7,32.6530612244898,80,13,23.7,11.5
1630581,Josh Giddey,OKC,2023-24,december,Secondary Ball Handler,Secondary,22.2,24.5,35.35353535353536,80,12,22.9,11.4
1631106,Tari Eason,HOU,2023-24,december,3&D Wing,Wing,19.3,10.4,26.262626262626267,80,12,24.8,11.4
1630188,Jalen Smith,IND,2023-24,december,Role Player,Role,19.2,7.8,43.74999999999999,81,5,18.2,11.4
1641764,Brandin Podziemski,GSW,2023-24,december,Role Player,Role,15.9,18.2,44.565217391304344,76,13,29.0,11.2
201572,Brook Lopez,MIL,2023-24,december,Stretch Big,Big,13.7,5.9,52.17391304347826,85,13,32.8,11.1
1626162,Kelly Oubre Jr.,PHI,2023-24,december,Role Player,Role,18.5,5.1,49.47368421052632,79,13,24.7,11.1
1628963,Marvin Bagley III,WAS,2023-24,december,Rim Runner,Big,20.5,1.3,2.5641025641025643,82,6,20.1,10.8
1629651,Nic Claxton,BKN,2023-24,december,Anchor Big,Big,14.8,10.6,1.3157894736842106,83,14,27.9,10.6
1631103,Malaki Branham,SAS,2023-24,december,Role Player,Role,17.6,15.5,38.20224719101123,76,14,25.6,10.5
201566,Russell Westbrook,LAC,2023-24,december,Secondary Ball Handler,Secondary,22.7,26.2,25.0,76,13,20.0,10.5
1630166,Deni Avdija,WAS,2023-24,december,Role Player,Role,17.1,18.6,30.58823529411765,81,14,27.2,10.4
1631323,Simone Fontecchio,DET,2023-24,december,Movement Shooter,Shooter,15.1,6.7,63.74999999999999,79,14,26.6,10.4
1630168,Onyeka Okongwu,ATL,2023-24,december,Rim Runner,Big,13.1,8.2,24.657534246575345,82,13,26.6,10.3
1641871,Duop Reath,POR,2023-24,december,Role Player,Role,22.6,8.1,50.632911392405056,81,10,16.6,10.3
1630167,Obi Toppin,IND,2023-24,december,Role Player,Role,14.4,7.6,49.25373134328358,81,14,23.0,10.3
1627936,Alex Caruso,CHI,2023-24,december,3&D Wing,Wing,16.6,15.0,50.0,77,11,24.4,10.3
203084,Harrison Barnes,SAC,2023-24,december,3&D Wing,Wing,12.7,4.3,50.0,80,14,28.4,10.2
1626156,D'Angelo Russell,LAL,2023-24,december,Role Player,Role,19.1,27.5,46.938775510204074,75,12,25.7,10.2
1641726,Dereck Lively II,DAL,2023-24,december,Anchor Big,Big,13.3,4.5,0.0,85,12,27.0,10.1
1630245,Ayo Dosunmu,CHI,2023-24,december,Role Player,Role,15.3,10.5,40.44943820224719,77,14,29.0,10.1
203967,Dario Šarić,GSW,2023-24,december,Stretch Big,Big,20.1,11.1,46.478873239436616,82,13,18.8,9.9
1631110,Jeremy Sochan,SAS,2023-24,december,Role Player,Role,17.4,16.8,30.208333333333332,80,14,29.4,9.9
1626196,Josh Richardson,MIA,2023-24,december,Role Player,Role,14.5,13.0,63.291139240506325,77,8,27.4,9.8
1630529,Herbert Jones,NOP,2023-24,december,Role Player,Role,14.7,10.7,39.50617283950618,79,14,28.2,9.7
1628470,Torrey Craig,CHI,2023-24,december,Role Player,Role,15.0,5.8,62.5,77,7,20.4,9.6
1631218,Trayce Jackson-Davis,GSW,2023-24,december,Role Player,Role,17.0,11.9,0.0,81,9,18.9,9.6
1629021,Moritz Wagner,ORL,2023-24,december,Rim Runner,Big,21.2,9.6,20.28985507246377,83,14,17.7,9.5
1631133,Jabari Walker,POR,2023-24,december,Role Player,Role,15.3,5.4,27.11864406779661,79,13,21.1,9.4
1630171,Isaac Okoro,CLE,2023-24,december,3&D Wing,Wing,12.5,11.8,49.23076923076923,77,13,28.2,9.3
1641731,Bilal Coulibaly,WAS,2023-24,december,Role Player,Role,14.2,10.3,42.1875,80,14,26.2,9.2
1627751,Jakob Poeltl,TOR,2023-24,december,Rim Runner,Big,14.0,12.6,0.0,84,13,25.1,9.1
1631212,Peyton Watson,DEN,2023-24,december,Role Player,Role,15.8,8.9,38.46153846153847,79,15,21.2,9.1
203482,Kelly Olynyk,TOR,2023-24,december,Versatile Big,Big,15.7,36.6,32.35294117647059,83,12,23.5,9.0
1630208,Nick Richards,CHA,2023-24,december,Rim Runner,Big,11.4,5.2,0.0,84,13,27.6,9.0
1631117,Walker Kessler,UTA,2023-24,december,Anchor Big,Big,12.9,5.1,4.838709677419355,84,13,25.4,9.0
1627827,Dorian Finney-Smith,BKN,2023-24,december,Role Player,Role,13.0,5.0,62.33766233766234,79,12,26.3,8.9
